doy,year,month,day,date,Tmin,Tmax,Tmean,dtRange,T06,T14,Tm1406,dt1406,RHmin,RHmax,VPmax,RHsat.hrs,TminSr,TmaxSr,RHsatSr,VPmaxSr,sommax,sommin,Kps.mean_hPa,Kppt_mm,Kwspd.mean_m.s,Kwspd.max_m.s
135,2012,NA,NA,2012-05-14,10.3484431818182,15.0095227272727,12.6789829545455,4.66107954545455,11.5251931818182,14.3061590909091,12.9156761363636,2.78096590909091,54.9288068181818,99.7362159090909,1.40572868443058,20.3087121212121,5.776,13.994,18.3333333333333,0.76097728089798,4,4,1004.1,0.8,1.9125,2.6
136,2012,NA,NA,2012-05-15,7.62568181818182,19.623,13.6243409090909,11.9973181818182,8.76518181818182,18.8465909090909,13.8058863636364,10.0814090909091,40.7632840909091,96.0967045454545,1.40866484508766,8.59659090909091,12.195,14.564,23.8333333333333,0.958241278677008,2,2,1005.1,0,1.79583333333333,2.6
137,2012,NA,NA,2012-05-16,10.8476704545455,22.0008068181818,16.4242386363636,11.1531363636364,13.7993636363636,21.2022045454545,17.5007840909091,7.40284090909091,55.481625,82.0629772727273,1.45842579293,1.90340909090909,14.888,15.325,18.1666666666667,0.77183622229164,13,5,1001.1,0,1.65416666666667,2.8
138,2012,NA,NA,2012-05-17,9.58651136363636,14.68525,12.1358806818182,5.09873863636364,11.2046022727273,12.4289204545455,11.8167613636364,1.22431818181818,77.2085454545455,98.4053295454545,1.2160201000435,7.4469696969697,6.612,9.934,18.3333333333333,0.956147118865608,14,13,995.6,12,2.4625,5
139,2012,NA,NA,2012-05-18,7.85977272727273,11.4864659090909,9.67311931818182,3.62669318181818,8.5955,9.36630681818182,8.98090340909091,0.770806818181818,73.1549886363636,99.6113068181818,1.24619529880291,17.5284090909091,7.187,21.035,24,1.3519539039395,14,14,1000.1,11.2,2.10833333333333,3.1
140,2012,NA,NA,2012-05-19,5.51382954545455,13.1980681818182,9.35594886363636,7.68423863636364,6.63428409090909,12.3582840909091,9.49628409090909,5.724,78.8630227272727,98.4176136363636,1.41310531709217,14.7518939393939,10.845,14.447,24,1.52798734298828,13,13,1004.2,3.2,1.6625,2.9
141,2012,NA,NA,2012-05-20,7.77963636363636,13.9630681818182,10.8713522727273,6.18343181818182,8.45504545454545,12.8275227272727,10.6412840909091,4.37247727272727,41.83425,99.5835340909091,1.37818480861407,19.3996212121212,9.011,15.985,24,0.85825316888073,13,13,1006.4,2,1.10833333333333,2.8
142,2012,NA,NA,2012-05-21,7.40521590909091,16.5141022727273,11.9596590909091,9.10888636363636,8.31519318181818,15.4104204545455,11.8628068181818,7.09522727272727,22.7433409090909,98.9899318181818,0.887195643302061,15.9791666666667,10.837,11.013,22.3333333333333,1.21903144944837,13,13,1005.7,0.2,1.7625,2.5
143,2012,NA,NA,2012-05-22,8.31104545454545,21.0586136363636,14.6848295454545,12.7475681818182,13.2390113636364,20.6670340909091,16.9530227272727,7.42802272727273,35.8976931818182,90.6098181818182,1.23783179811783,2.75,11.124,11.602,18.1666666666667,0.908306058507249,13,13,995.4,0,1.925,2.8
144,2012,NA,NA,2012-05-23,9.86379545454546,14.571875,12.2178352272727,4.70807954545455,12.1770113636364,13.5428977272727,12.8599545454545,1.36588636363636,63.6145909090909,91.3324431818182,1.44038811453472,2.71022727272727,8.36,13.092,7.16666666666667,0.53320503479271,9,5,993.9,0,2.42083333333333,6.3
145,2012,NA,NA,2012-05-24,10.6491477272727,18.3653522727273,14.50725,7.71620454545455,11.2693068181818,17.1317159090909,14.2005113636364,5.86240909090909,92.3930909090909,96.2496704545455,1.44500169081309,10.4261363636364,7.738,18.888,24,0.56428051355421,13,9,997.1,1,2.5375,4.5
146,2012,NA,NA,2012-05-25,10.5540340909091,12.5164545454545,11.5352443181818,1.96242045454545,11.8899545454545,11.9833448275862,11.9463735632184,0.0739425287356322,86.0580568181818,99.8018181818182,1.50944242715641,17.2045454545455,6.428,7.762,17.3333333333333,1.31872109024337,14,13,998,39.8,1.8125,3.4
147,2012,NA,NA,2012-05-26,10.0837159090909,14.8771931818182,12.4804545454545,4.79347727272727,10.7642727272727,12.7614431818182,11.7628579545455,1.99717045454545,54.9055340909091,99.6885681818182,1.4754341206149,22.1969696969697,5.336,11.771,23.1666666666667,0.77501447713167,13,13,1007.2,4.8,1.24583333333333,2.6
148,2012,NA,NA,2012-05-27,7.76229545454545,17.1186022727273,12.4404488636364,9.35630681818182,9.16677272727273,16.2440340909091,12.7054034090909,7.07726136363636,42.4279318181818,98.7977840909091,1.42597553530156,15.6685606060606,13.392,13.841,23.6666666666667,0.97694201228342,4,9,1007.2,0,2.1375,2.7
149,2012,NA,NA,2012-05-28,9.818625,19.1866931818182,14.5026590909091,9.36806818181818,12.0636136363636,18.0881477272727,15.0758806818182,6.02453409090909,79.6261704545455,89.6501363636364,1.42192414080601,3.22727272727273,12.197,12.423,20.8333333333333,1.02780043194937,2,1,999.9,0.2,1.96666666666667,3
150,2012,NA,NA,2012-05-29,8.44007954545454,12.4833409090909,10.4617102272727,4.04326136363636,10.8821363636364,11.7478636363636,11.315,0.865727272727273,74.0041136363636,99.866875,1.45659358823003,18.6515151515152,14.215,9.811,17,1.45233994593394,6,5,1003.3,14.6,1.66666666666667,2.8
151,2012,NA,NA,2012-05-30,8.23207954545455,15.6941590909091,11.9631193181818,7.46207954545455,9.98530681818182,13.7500681818182,11.8676875,3.76476136363636,64.5452386363636,98.2874545454546,1.43521962511926,13.3011363636364,9.646,15.358,23.3333333333333,1.12430769942705,13,13,1010.6,0,1.24166666666667,2.8
152,2012,NA,NA,2012-05-31,8.32432954545455,16.9487272727273,12.6365284090909,8.62439772727273,9.05613636363636,16.0056818181818,12.5309090909091,6.94954545454545,69.9236931818182,98.5606136363636,1.49235057040371,14.0700757575758,12.428,17.631,24,0.42240103463958,13,13,1009.2,0,1.99166666666667,2.8
153,2012,NA,NA,2012-06-01,8.41634090909091,17.0992613636364,12.7578011363636,8.68292045454545,9.24894318181818,16.5408522727273,12.8948977272727,7.29190909090909,80.6985795454545,96.5250681818182,1.700338011677,13.5246212121212,12.028,13.622,24,0.73078951615246,5,5,1009.5,0,1.93333333333333,2.8
154,2012,NA,NA,2012-06-02,11.2573181818182,16.6013863636364,13.9293522727273,5.34406818181818,12.9027159090909,15.6491818181818,14.2759488636364,2.74646590909091,46.323625,99.7390681818182,1.73684207877439,19.6628787878788,8.161,11.999,17.1666666666667,1.15965748931044,5,9,1011.3,0,1.38333333333333,2
155,2012,NA,NA,2012-06-03,11.3368409090909,22.0854090909091,16.711125,10.7485681818182,13.0911022727273,20.7715795454545,16.9313409090909,7.68047727272727,33.8811136363636,98.4995,1.49825897180793,14.125,12.89,14.206,24,1.11578889027814,12,12,1008.9,0,1.3,2.6
156,2012,NA,NA,2012-06-04,11.947,24.0607727272727,18.0038863636364,12.1137727272727,14.9282386363636,23.5205795454545,19.2244090909091,8.59234090909091,78.9654772727273,88.5603636363636,1.45194969967255,6.08712121212121,15.769,15.936,20.6666666666667,0.94756231291305,12,13,1000.2,0,1.75416666666667,3.5
157,2012,NA,NA,2012-06-05,10.8890454545455,13.2040681818182,12.0465568181818,2.31502272727273,11.5866022727273,11.9313522727273,11.7589772727273,0.34475,79.0104545454546,99.7128977272727,1.26250622998727,11.7348484848485,5.748,7.948,13.5,1.11313290645373,4,4,998.7,6.2,1.77916666666667,2.8
158,2012,NA,NA,2012-06-06,5.42890909090909,12.5074772727273,8.96819318181818,7.07856818181818,6.22817045454545,11.6711022727273,8.94963636363636,5.44293181818182,92.5567727272727,99.6455795454546,1.36582365324875,18.6344696969697,7.666,13.02,24,0.53639712724358,8,4,1004,0.4,1.3375,2.4
159,2012,NA,NA,2012-06-07,7.44257954545455,12.069625,9.75610227272727,4.62704545454545,8.90103409090909,10.9829090909091,9.94197159090909,2.081875,88.0483068181818,99.6735795454545,1.2937176693364,19.0984848484848,6.246,10.35,24,0.942735736407873,12,12,989.7,92.6,2.42916666666667,3.3
160,2012,NA,NA,2012-06-08,7.55170454545455,10.8988977272727,9.22530113636364,3.34719318181818,8.61692045454545,9.96122727272727,9.28907386363636,1.34430681818182,72.0530681818182,99.8378977272727,1.17883078924203,23.2670454545455,5.816,12.896,19,1.11057666524981,10,9,992.9,8,3.075,4.4
161,2012,NA,NA,2012-06-09,6.68884705882353,12.7048636363636,9.54976470588235,5.72183529411765,6.96190909090909,10.8122289156627,8.92775301204819,3.76895180722892,56.9479545454545,98.1289058823529,1.15605346657047,15.8470588235294,11.674,16.993,24,0.757090997864792,13,13,1006.3,1.8,1.80833333333333,2.5
162,2012,NA,NA,2012-06-10,6.15856818181818,14.6818522727273,10.2402411764706,8.52328409090909,6.68903614457831,13.2969759036145,9.99300602409639,6.60793975903614,46.8206931818182,94.7867386363636,1.21487111436852,10.3532925407925,13.519,17.791,24,0.572238681558825,4,1,1012.2,0,1.925,2.4
163,2012,NA,NA,2012-06-11,5.44136363636364,16.0659659090909,10.745125,10.6246022727273,7.21196385542169,14.6376746987952,10.9248192771084,7.42571084337349,79.4151363636364,93.5117386363636,1.38451603168724,5.89721786833856,11.546,11.564,18.6666666666667,0.62311043089486,2,1,1006.9,0,1.925,2.5
164,2012,NA,NA,2012-06-12,7.68340909090909,14.6624772727273,11.4243125,6.97906818181818,10.325265060241,10.4586746987952,10.3919698795181,0.133409638554217,57.7501136363636,99.3252954545455,1.24759913747525,11.2916666666667,13.322,13.96,21.1666666666667,0.63714815649553,2,1,1005.9,0.6,1.67083333333333,2.5
165,2012,NA,NA,2012-06-13,7.61132954545455,14.8155681818182,11.1838863636364,7.20423863636364,8.14843373493976,14.4040602409639,11.2762469879518,6.2556265060241,38.0867045454545,98.5998295454545,1.1425184643954,15.467803030303,7.397,10.825,24,0.895602251491246,2,1,1004.6,0,2.21666666666667,2.9
166,2012,NA,NA,2012-06-14,8.60705681818182,20.5776590909091,14.5636306818182,11.9706022727273,11.0850235294118,20.0084659090909,15.5074,8.84475294117647,38.6617954545455,89.7548295454545,1.30466929105198,3.76893939393939,14.458,14.253,17.3333333333333,0.681296496540619,5,5,998,0,2.14166666666667,3
167,2012,NA,NA,2012-06-15,10.4833636363636,19.2943636363636,14.8869715909091,8.811,12.3519545454545,18.7199886363636,15.5359715909091,6.36803409090909,42.7208409090909,69.1289545454545,1.36236290672127,1.31818181818182,15.549,12.242,17.8333333333333,0.59271158161667,10,9,996.9,0,1.48333333333333,2.5
168,2012,NA,NA,2012-06-16,9.95744318181818,20.3666590909091,15.0682897727273,10.4092159090909,11.627125,19.7958295454545,15.7114772727273,8.16870454545455,73.8892727272727,93.3998409090909,1.29788182087185,3.59659090909091,13.917,11.145,20,0.62940654259885,16,13,996,0,1.87083333333333,2.9
169,2012,NA,NA,2012-06-17,7.7345,13.6987045454545,10.7426022727273,5.96420454545455,8.11254545454545,11.0796022727273,9.59607386363636,2.96705681818182,76.2961818181818,98.668375,1.23721961217443,13.0189393939394,6.432,10.866,24,0.676722342452699,16,16,998.8,0.2,0.395833333333333,1.5
170,2012,NA,NA,2012-06-18,8.31153409090909,12.4264886363636,10.4745397727273,4.11495454545455,9.21526136363636,11.9944431818182,10.6048522727273,2.77918181818182,71.9643181818182,99.8243181818182,1.27928133071979,19.0075757575758,7.186,10.973,19,0.626883899531683,9,9,1009.2,1.6,1.475,2.4
171,2012,NA,NA,2012-06-19,6.81038636363636,14.4386477272727,10.6288579545455,7.62826136363636,7.88145454545455,13.6375795454545,10.7595170454545,5.756125,69.5311704545455,98.2338068181818,1.31195527890481,13.6969696969697,11.621,10.843,24,0.68903758872126,9,9,1008.5,0,1.7875,2.8
172,2012,NA,NA,2012-06-20,8.056625,13.6818295454545,10.8557556818182,5.62520454545455,9.29106818181818,12.7371363636364,11.0141022727273,3.44606818181818,57.0765909090909,98.1511590909091,1.35188481818272,15.9943181818182,7.956,10.842,24,0.57614355846808,2,2,1006.8,0,2.6,3.4
173,2012,NA,NA,2012-06-21,8.73520454545455,18.1347045454545,13.4617443181818,9.3995,11.0968409090909,16.6462386363636,13.8715397727273,5.54939772727273,73.5326363636364,94.8231477272727,1.46489403288721,6.7594696969697,14.469,12.32,24,0.64172053631892,2,1,999.4,1.2,1.6875,2.9
174,2012,NA,NA,2012-06-22,10.3612159090909,15.5066704545455,12.8983579545455,5.14545454545455,12.5049772727273,12.5540340909091,12.5295056818182,0.0490568181818181,82.5590681818182,96.8117159090909,1.36596012375542,6.6780303030303,8.347,8.643,24,0.74258578990461,6,1,997.5,2.6,0.495833333333333,2.2
175,2012,NA,NA,2012-06-23,9.59492045454545,13.5613295454545,11.5388409090909,3.96640909090909,10.1653636363636,12.5507045454545,11.3580340909091,2.38534090909091,94.2340227272727,99.8077159090909,1.3975065926004,21.1022727272727,8.394,12.823,18,0.5761061191953,6,5,999.6,0.6,2.0875,5
176,2012,NA,NA,2012-06-24,8.11070454545455,12.28225,10.2858068181818,4.17154545454545,9.82986363636364,11.4581136363636,10.6439886363636,1.62825,82.0978068181818,99.7365227272727,1.29716925851418,21.7386363636364,5.547,11.95,24,0.597729338146523,12,9,997.4,31.4,2.05416666666667,4.6
177,2012,NA,NA,2012-06-25,8.37731818181818,12.7947045454545,10.5365852272727,4.41738636363636,8.73482954545455,12.3417386363636,10.5382840909091,3.60690909090909,88.4498295454545,99.9138636363636,1.36313357558838,21.5,6.185,11.171,11.1666666666667,0.39570286044926,15,13,998.9,0.4,1.5375,2.8
178,2012,NA,NA,2012-06-26,8.72707954545455,11.8758863636364,10.3105,3.14880681818182,9.46909090909091,10.4183181818182,9.94370454545455,0.949227272727273,71.9272386363636,99.7090454545455,1.348760078162,14.7537878787879,8.24,6.92,21,0.66847277647354,14,14,996.5,39.6,2.46666666666667,3.4
179,2012,NA,NA,2012-06-27,7.30278409090909,13.8103181818182,10.5273579545455,6.50753409090909,8.42698863636364,12.5914545454545,10.5092215909091,4.16446590909091,53.5796022727273,99.6808863636364,1.26553864595574,20.1704545454545,7.504,12.471,23.1666666666667,0.77411883393252,16,14,1006.3,1.2,1.86666666666667,3.4
180,2012,NA,NA,2012-06-28,5.70913636363636,16.2432045454545,10.9813125,10.5340681818182,9.36994318181818,14.8885681818182,12.1292556818182,5.518625,88.2770568181818,96.7959772727273,1.32672139400171,9.40719696969697,12.385,11.832,24,0.580491802338706,11,9,1000.2,4.4,2.48333333333333,5.6
181,2012,NA,NA,2012-06-29,7.90297727272727,12.3255113636364,10.1922329545455,4.42253409090909,9.99585227272727,11.6995340909091,10.8476931818182,1.70368181818182,91.3758863636364,99.4659545454546,1.36127115628554,18.8200757575758,10.148,11.13,24,0.732529419154473,16,14,1000.8,5.2,3.0625,4.2
182,2012,NA,NA,2012-06-30,10.2787272727273,12.3338295454545,11.3334715909091,2.05510227272727,11.1864204545455,11.6521136363636,11.4192670454545,0.465693181818182,82.1164431818182,99.5482386363636,1.35525512048772,21.4905303030303,12.276,11.296,21.5,0.59682555076504,15,13,1002,8.4,1.89166666666667,3.9
183,2012,NA,NA,2012-07-01,8.85414772727273,14.1343863636364,11.5042102272727,5.28023863636364,9.48392045454545,13.1918636363636,11.3378920454545,3.70794318181818,84.9732840909091,99.2220568181818,1.46962537204209,19.1401515151515,7.332,12.65,24,0.6017368044777,10,9,999.3,0,0.933333333333333,2.1
184,2012,NA,NA,2012-07-02,9.78143181818182,14.1315909090909,11.8994829545455,4.35015909090909,10.5798181818182,12.5158068181818,11.5478125,1.93598863636364,84.7098636363636,99.6442727272727,1.42282246528279,18.8598484848485,7.838,10.61,24,0.6723897118325,4,4,1001.1,1.4,1.425,3.3
185,2012,NA,NA,2012-07-03,7.58801136363636,13.9726363636364,10.7794318181818,6.384625,8.39921590909091,12.9664318181818,10.6828238636364,4.56721590909091,67.9325454545454,99.2331477272727,1.13685099025233,18.532196969697,11.145,10.124,23,0.756986842124636,10,10,995.9,2.8,2.20416666666667,4.1
186,2012,NA,NA,2012-07-04,6.20165909090909,11.8914204545455,9.0011875,5.68976136363636,6.68606818181818,10.5740340909091,8.63005113636364,3.88796590909091,62.8513522727273,99.8287727272727,1.0525171188537,17.9943181818182,8.813,11.827,19.8333333333333,0.611476423974755,3,6,1001.3,27.4,2.25416666666667,3.6
187,2012,NA,NA,2012-07-05,3.86804545454545,12.7875568181818,8.33536931818182,8.91951136363636,5.02627272727273,12.3805,8.70338636363636,7.35422727272727,80.7675909090909,93.8156704545455,1.15988466890624,7.1780303030303,13.471,11.206,24,0.569107563787573,3,2,996.7,0,1.725,2.6
188,2012,NA,NA,2012-07-06,7.00640909090909,11.2285681818182,9.1665625,4.22215909090909,8.06546590909091,9.73173863636364,8.89860227272727,1.66627272727273,69.6405,97.4306704545454,1.17235825464956,12.0340909090909,9.138,12.536,24,0.515297636201451,3,3,994.5,41.4,2.25,3.6
189,2012,NA,NA,2012-07-07,6.26025,11.7444090909091,9.04323863636364,5.48415909090909,6.984625,11.1163181818182,9.05047159090909,4.13169318181818,91.8274886363636,99.8311590909091,1.35959867376771,20.3484848484849,7.944,10.232,15.8333333333333,0.766844355402738,3,3,1003.4,4.8,1.64166666666667,2.8
190,2012,NA,NA,2012-07-08,7.28776136363636,12.0845113636364,9.74590340909091,4.79675,9.32326136363636,11.7391704545455,10.5312159090909,2.41590909090909,92.8406818181818,99.6114772727273,1.36394160713109,16.3598484848485,8.378,10.103,24,0.653343957696281,NA,NA,1007.3,84.8,2.00416666666667,4.1
191,2012,NA,NA,2012-07-09,9.72978409090909,12.3683636363636,10.9887215909091,2.63857954545455,10.7422613636364,11.8998409090909,11.3210511363636,1.15757954545455,88.2820227272727,99.8602954545455,1.35974750319963,22.4450757575758,8.605,9.044,23,0.5251878540529,3,3,1005.1,17.4,2.575,3.6
192,2012,NA,NA,2012-07-10,9.79126136363636,12.7564659090909,11.2397954545455,2.96520454545455,10.7081136363636,11.7387840909091,11.2234488636364,1.03067045454545,72.1868977272727,99.3202727272727,1.20953134141752,20.6875,8.586,10.39,24,0.669540615859472,16,13,1001.5,12.4,3.05833333333333,4.9
193,2012,NA,NA,2012-07-11,7.87478409090909,12.4077613636364,10.0742102272727,4.53297727272727,8.20356818181818,10.5734204545455,9.38849431818182,2.36985227272727,70.7054318181818,99.9080681818182,1.12533586073483,18.1117424242424,7.068,15.252,16.3333333333333,0.935902895293061,12,16,1008.5,16.6,1.8875,3.3
194,2012,NA,NA,2012-07-12,5.63436363636364,11.4704431818182,8.4390625,5.83607954545455,6.46231818181818,7.27172727272727,6.86702272727273,0.809409090909091,69.6368409090909,97.3034659090909,1.0134097783574,12.3958333333333,13.429,21.432,24,0.778053277072305,12,8,1009.5,5.2,1.89166666666667,2.6
195,2012,NA,NA,2012-07-13,4.65564772727273,10.1997954545455,7.31301704545455,5.54414772727273,4.56088636363636,7.76244318181818,6.16166477272727,3.20155681818182,66.8885681818182,95.90725,1.05028867720924,13.7727272727273,16.364,20.675,24,0.611334615297034,12,14,1011.1,1.8,1.875,2.4
196,2012,NA,NA,2012-07-14,6.48989772727273,12.1605681818182,9.32401136363636,5.67067045454545,7.13430681818182,11.11075,9.12252840909091,3.97644318181818,85.9474318181818,93.6997954545455,1.33476405193302,7.92234848484849,11.783,23.443,24,0.67312544695091,4,8,1011.6,0,1.84583333333333,2.5
197,2012,NA,NA,2012-07-15,7.08056818181818,11.8610909090909,9.72260795454545,4.78052272727273,8.50118181818182,10.6838409090909,9.59251136363636,2.18265909090909,89.6325795454545,99.3626818181818,1.50057587923268,13.4128787878788,11.424,19.926,24,0.81860607998503,3,2,1012,13,0.508333333333333,2.3
198,2012,NA,NA,2012-07-16,9.06968181818182,13.601,11.37925,4.53131818181818,10.2186818181818,12.5449772727273,11.3818295454545,2.32629545454545,32.7355454545455,99.9609204545455,1.51945855359164,23.6363636363636,8.923,9.835,20.1666666666667,0.986284658030749,6,6,1013.1,0.2,0.625,2.5
199,2012,NA,NA,2012-07-17,7.93370454545455,18.8428409090909,13.3793920454545,10.9091363636364,9.84596590909091,17.5512613636364,13.6986136363636,7.70529545454546,22.4652045454545,99.8702727272727,0.964128747069345,18.0909090909091,10.595,11.337,23.6666666666667,1.12397300369073,8,8,1010.8,0,2.06666666666667,3.3
200,2012,NA,NA,2012-07-18,10.3841704545455,22.5190568181818,16.4339034090909,12.1348863636364,16.2757272727273,22.4580795454545,19.3669034090909,6.18235227272727,26.3055681818182,80.3183863636364,1.24098691912667,1.2594696969697,11.859,15.993,17.6666666666667,0.904643703170134,7,4,1001.9,0,2.06666666666667,3.1
201,2012,NA,NA,2012-07-19,14.2091704545455,21.5970113636364,17.8587897727273,7.38784090909091,16.2282386363636,21.2073863636364,18.7178125,4.97914772727273,80.9168977272727,45.4412045454545,1.28440313666109,0.657196969696969,11.748,14.216,24,0.523339872064329,10,5,994.4,0,2.525,5.5
202,2012,NA,NA,2012-07-20,9.77503409090909,11.8347159090909,10.6701420454545,2.05968181818182,10.8590227272727,10.9062045454545,10.8826136363636,0.0471818181818182,84.2211704545455,99.1767954545455,1.24874884992255,12.5643939393939,6.71,12.414,18.5,0.5896490075113,3,2,995.1,35.2,2.86666666666667,5.6
203,2012,NA,NA,2012-07-21,8.521375,10.7304318181818,9.72271590909091,2.20905681818182,9.53156818181818,8.98426136363636,9.25791477272727,-0.547306818181818,76.1551818181818,99.7791590909091,1.21789708873475,22.4981060606061,6.184,15.257,22.1666666666667,0.67587009321517,3,2,996.4,39.2,2.85833333333333,5.3
204,2012,NA,NA,2012-07-22,5.09703409090909,12.3731931818182,8.84010227272727,7.27615909090909,5.44555681818182,11.4475340909091,8.44654545454545,6.00197727272727,47.8536136363636,99.5112272727273,1.14460625303588,18.8712121212121,10.489,14.75,24,0.50637890841432,7,2,1006.1,3.8,1.36666666666667,3.2
205,2012,NA,NA,2012-07-23,5.42763636363636,14.3360795454545,9.80998863636364,8.90844318181818,6.47075,13.5642727272727,10.0175113636364,7.09352272727273,50.4182386363636,94.9239772727273,1.32237349569995,6.72159090909091,12.34,15.402,24,0.590519758245177,8,7,1005.1,0,1.49166666666667,2.2
206,2012,NA,NA,2012-07-24,7.31585227272727,15.2074204545455,11.1519772727273,7.89156818181818,9.14957954545454,13.3599772727273,11.2547784090909,4.21039772727273,40.7443977272727,95.5311704545455,1.19808921240352,8.41666666666667,10.152,17.368,20.8333333333333,0.77578373818875,4,8,1006.7,0,1.03333333333333,2.4
207,2012,NA,NA,2012-07-25,8.00348863636364,19.8550454545455,13.8598011363636,11.8515568181818,10.5164545454545,19.2911704545455,14.9038125,8.77471590909091,61.0423522727273,95.3058295454545,1.37189317311179,6.10984848484849,9.03,13.791,18.6666666666667,0.920193357677673,3,4,1005.2,0,1.61666666666667,2.5
208,2012,NA,NA,2012-07-26,8.35413636363636,15.7582272727273,12.3055284090909,7.40409090909091,10.0164772727273,13.2338181818182,11.6251477272727,3.21734090909091,72.3802272727273,98.1122386363636,1.27257888147629,7.36174242424242,9.804,14.227,19,0.847151375142231,3,2,1005.6,16.2,2.11666666666667,3.7
209,2012,NA,NA,2012-07-27,6.26575,13.4162840909091,9.87530681818182,7.15053409090909,6.59703409090909,12.2323409090909,9.4146875,5.63530681818182,50.1816363636364,99.1960681818182,1.16884807271806,16.6363636363636,8.151,17.885,24,0.522678409532983,4,4,1012,0.2,1.96666666666667,2.9
210,2012,NA,NA,2012-07-28,7.65671590909091,14.2848977272727,10.8109318181818,6.62818181818182,8.24731818181818,13.7171363636364,10.9822272727273,5.46981818181818,35.1064545454545,93.4038636363636,1.01284397113138,7.44318181818182,8.379,13.18,24,0.73933315708674,3,4,1009.3,0,2.64583333333333,4.2
211,2012,NA,NA,2012-07-29,6.71078409090909,19.3235568181818,13.1922329545455,12.6127727272727,8.11185227272727,18.9972272727273,13.5545397727273,10.885375,29.8104659090909,86.1258181818182,1.19984381893501,1.96590909090909,15.793,17.728,23.5,0.469925126160066,6,2,1003.6,0,2.15416666666667,2.9
212,2012,NA,NA,2012-07-30,8.81343181818182,20.8934545454545,14.7649545454545,12.0800227272727,11.8576704545455,20.6641931818182,16.2609318181818,8.80652272727273,69.4181704545455,66.1381704545455,1.18070372891675,1.34090909090909,12.932,13.946,23.3333333333333,0.516504311866604,4,12,999,0,2.03333333333333,4.2
213,2012,NA,NA,2012-07-31,6.94978409090909,11.3590795454545,9.149875,4.40929545454545,9.30205681818182,8.60746590909091,8.95476136363636,-0.694590909090909,46.2293295454545,99.2780113636364,1.00364324723972,9.83901515151515,8.456,12.453,20.5,0.675796304422665,7,3,1003.4,7.4,2.47916666666667,4.4
214,2012,NA,NA,2012-08-01,5.09270454545455,11.913125,8.63144886363636,6.82042045454545,5.686625,11.0010227272727,8.34382386363636,5.31439772727273,31.5899659090909,97.5284886363636,1.02316925788397,11.9526515151515,7.755,11.282,24,0.639499599229709,6,2,1007.7,0.4,1.7125,2.7
215,2012,NA,NA,2012-08-02,4.47793181818182,18.8259318181818,11.6295227272727,14.348,7.84211363636364,18.4244204545455,13.1332670454545,10.5823068181818,69.9175568181818,90.1236363636364,1.14771453139272,3.18181818181818,12.977,15.262,24,0.669565002760734,7,7,999.7,0,2.19583333333333,2.9
216,2012,NA,NA,2012-08-03,6.37306818181818,11.5722613636364,8.81671590909091,5.19919318181818,7.05446590909091,9.64255681818182,8.34851136363636,2.58809090909091,69.4105909090909,98.4074545454545,1.31692804584449,9.04924242424243,7.98,11.299,24,0.59305194977915,16,16,1000.6,0,1.22916666666667,4.2
217,2012,NA,NA,2012-08-04,6.20918181818182,14.6424772727273,10.4732954545455,8.43329545454545,6.74260227272727,12.8277727272727,9.7851875,6.08517045454545,76.2166818181818,97.4593295454546,1.24640350060368,9.66856060606061,13.121,12.249,24,0.63544261831965,2,2,1001.6,0,1.05416666666667,2.1
218,2012,NA,NA,2012-08-05,7.23585227272727,13.0092727272727,10.1976931818182,5.77342045454545,8.76320454545455,11.2218409090909,9.99252272727273,2.45863636363636,68.3283181818182,99.4878522727273,1.07744557503605,15.0132575757576,6.367,13.503,23,0.561852449970495,5,5,1000.7,13.2,1.5875,2.9
219,2012,NA,NA,2012-08-06,4.44545454545455,9.82869318181818,7.20342045454545,5.38323863636364,4.92173863636364,8.11309090909091,6.51741477272727,3.19135227272727,83.2354545454545,99.5732727272727,1.26419160424907,17.1628787878788,7.94,12.235,23.8333333333333,0.60297627397737,3,4,1005.5,8.6,2.65,3.9
220,2012,NA,NA,2012-08-07,4.93553409090909,12.5767159090909,8.69309090909091,7.64118181818182,8.82614772727273,11.6713636363636,10.2487556818182,2.84521590909091,74.786,99.3830454545455,1.34613766577804,14.6155303030303,7.236,14.252,20.6666666666667,0.55845313386954,NA,NA,1010.6,0.6,2.1875,3
221,2012,NA,NA,2012-08-08,8.50102272727273,14.8725681818182,11.5598522727273,6.37154545454545,8.80176136363636,13.7939204545455,11.2978409090909,4.99215909090909,64.1677613636364,98.4912272727273,1.24037456791752,17.8162878787879,7.077,13.206,24,0.565298484302496,3,3,1007.4,0,1.92083333333333,2.7
222,2012,NA,NA,2012-08-09,5.81,14.4451136363636,10.2581022727273,8.63511363636364,7.23023863636364,13.445125,10.3376818181818,6.21488636363636,77.6280568181818,97.1366818181818,1.19073599568023,11.9981060606061,11.069,14.353,24,0.428903261616399,7,3,998.5,0,1.97916666666667,2.9
223,2012,NA,NA,2012-08-10,6.53826136363636,11.6654204545455,9.12103409090909,5.12715909090909,7.87672727272727,10.8927840909091,9.38475568181818,3.01605681818182,87.2490909090909,97.3196818181818,1.12412373591293,10.1496212121212,6.458,10.512,24,0.455752043337017,7,6,992.5,26.6,2.86666666666667,6.1
