"siteID","domain","elevation","slope","aspect","d2at","d2fb","d2cs","rad080","rad172","rad355","thl0","thl315","thl337","plow050","plow125","plow250","plow500","tpi050","tpi125","tpi250","tpi500"
"PSK3",2,566.388244628906,0.188923791006131,2.97679933215623,2442.56518554688,8561.4296875,2442.56518554688,5464.2373046875,1731.27258300781,9361.96484375,0.886549077099032,0.902202377926893,0.887845270574394,0.71830985915493,0.65521978021978,0.625462620281273,0.607575466256489,-0.41637333737151,-2.46415101969865,-9.10055808378411,1.29550478756244
"SMD1",2,470.973022460938,0.0914608989676253,3.59879350070979,2727.39575195312,7715.59765625,2727.39575195312,6154.28857421875,2643.76342773438,9417.98828125,0.955972745002925,0.981283807978764,0.96670609863921,0.725352112676056,0.667582417582418,0.644337527757217,0.490578734858681,-0.0539187660699554,0.114697602628894,-2.63454977427892,-22.5013608289917
"SMD2",2,462.264190673828,0.12786792924751,0.639537873777976,2837.83251953125,7413.712890625,2837.83251953125,6765.6083984375,3412.896484375,9338.931640625,1.03812380581509,0.997739888464875,1.01986990752922,0.732394366197183,0.684065934065934,0.638786084381939,0.429821188233032,-0.0602753071845541,-0.619247280503146,-5.27230161985239,-32.7322480402532
"TN2",1,541.239074707031,0.775874790044417,0.825008059842328,2883.82934570312,17611.509765625,2883.82934570312,7006.41845703125,5093.5849609375,7474.2822265625,0.969787645425779,0.72736567897014,0.854693649481589,0.732394366197183,0.668956043956044,0.615840118430792,0.592866756393001,1.18979461283629,-2.433854928046,-16.2972311630376,-55.8392452851733
"TN3",1,594.743286132812,0.541346702254644,6.23380639991649,3643.7001953125,16970.4140625,3643.7001953125,7816.447265625,5537.71337890625,8014.92529296875,1.10500748689592,1.0410188521354,1.09007741200349,0.71830985915493,0.666208791208791,0.623242042931162,0.535858488752163,-0.0878751730616614,-0.646268442852261,-16.0535566671692,-81.5616817433062
"DP01",1,468.320281982422,0.519792920455604,5.64943186281811,4229.8017578125,17041.169921875,4229.8017578125,7793.68310546875,5574.94775390625,7767.1875,1.05922594553122,1.10296930168865,1.09928458051698,0.788732394366197,0.657967032967033,0.618430792005922,0.59363583926168,3.8389587402346,-3.53024760053239,-19.4679568077967,-56.7198061313218
"DP06",1,709.769165039062,0.39293811639678,4.1375017864684,4410.1767578125,16795.33203125,4410.1767578125,5464.12109375,2120.29467773438,8824.681640625,0.815857285091321,0.954775438543456,0.884356162511514,0.711267605633803,0.642857142857143,0.596965210954848,0.564795231686214,-1.28850854801215,-4.49118622387834,-17.1197685798612,-28.0861315554157
"DP04",1,822.02392578125,0.777547371051709,6.21589200335949,3996.7763671875,17031.8984375,3996.7763671875,7908.34716796875,5217.42431640625,8778.880859375,1.07720996328449,0.994473155594419,1.05927455958202,0.725352112676056,0.682692307692308,0.660621761658031,0.780042299557777,-8.54798985734772,-8.37429828292716,7.417543965253,59.4656519080189
"DP05",1,966.288452148438,0.680445776633925,2.62541162791461,4200.23388671875,16743.8515625,4200.23388671875,6112.7783203125,2869.09326171875,8973.228515625,0.527344104470986,0.498757476431132,0.489828898783646,0.725352112676056,0.791208791208791,0.931162102146558,0.982118823303211,0.883674718156385,23.4327360125889,95.5183203922586,202.445466646616
"DP03",1,699.435180664062,0.212687232138803,5.65818687914044,4626.55859375,16591.755859375,4626.55859375,6889.9111328125,3352.16479492188,9437.5263671875,1.05349055731744,1.07141781448055,1.07019159810735,0.626760563380282,0.51510989010989,0.528497409326425,0.569601999615459,-1.94894370549832,-5.19511092172365,-10.8684082965931,-11.1701036627439
"DP02",1,733.288391113281,0.382737939318937,0.1164938583228,4745.90966796875,16565.5390625,4745.90966796875,7591.8251953125,4373.6943359375,9195.6015625,1.09859405961618,1.03143368738335,1.07620617353226,0.753521126760563,0.722527472527473,0.756476683937824,0.745818111901557,0.332714225672476,2.29820329475001,8.86069026243933,22.4374315327173
