"siteID","domain","elevation","slope","d2at","d2fb","d2cs","rad080","rad172","rad355","thl0","thl315","thl337","plow050","plow125","plow250","plow500","tpi050","tpi125","tpi250","tpi500"
"E1.KRT",NA,15,0.058997831485828,NA,NA,NA,NA,NA,NA,0.997368766769012,1.01841530879352,1.00867825278895,0.833333333333333,0.741666666666667,1.25101214574899,0.612273361227336,0.444444444444443,0.934426229508192,1.25101214574899,0.209045226130652
"StPkN",2,146,0.601386171478089,8083.451171875,2765.46948242188,2765.46948242188,7860.16552734375,5428.60693359375,8174.0107421875,1.09368605618544,0.970775657858749,1.04759883995732,0.833333333333333,0.766666666666667,-1.71255060728743,0.674337517433752,-0.444444444444457,1.95081967213113,-1.71255060728743,-20.4361809045227
"SME16",2,105,0.133404347200726,5402.283203125,3935.12158203125,3935.12158203125,5820.66796875,2292.78393554688,9333.837890625,0.92375499927711,0.937472938480503,0.926087205656688,0.833333333333333,0.75,-6.26315789473684,0.571129707112971,0.222222222222229,-0.721311475409806,-6.26315789473684,-31.2251256281407
"SME17",2,87,0.0895478274934727,5542.3466796875,3752.69653320312,3752.69653320312,6112.1025390625,2580.17846679688,9358.3369140625,0.956713652730124,0.954823509448846,0.952472931894388,0.833333333333333,0.725,-8.38461538461543,0.414225941422594,-0.333333333333329,-1.62295081967216,-8.38461538461543,-31.3256281407035
"SME18",2,105,0.263119603759388,5714.1953125,3529.14233398438,3529.14233398438,7296.05615234375,4090.01171875,9193.2802734375,1.0692964819154,1.07479441337802,1.08163055707591,0.833333333333333,0.75,-5.57489878542509,0.633193863319386,-0.333333333333329,-1.32786885245899,-5.57489878542509,-15.4422110552765
"SME20",2,231,0.45793167726226,6014.85888671875,3116.61962890625,3116.61962890625,7325.955078125,4420.5009765625,8881.3701171875,1.04602658093883,1.10345595242407,1.09057001905963,0.833333333333333,0.8,24.1862348178138,0.852859135285914,0.777777777777828,7.29508196721309,24.1862348178138,58.5557788944724
"SMW8",2,427,0.190549482849564,4654.13623046875,5716.2509765625,4654.13623046875,6949.22509765625,3649.9130859375,9427.8505859375,1.02884682817509,0.960887166853662,0.995705326976119,0.833333333333333,0.775,16.566801619433,0.865411436541144,1.22222222222229,4.93442622950829,16.566801619433,35.1688442211055
"SMW7",2,404,0.187816352193738,4741.73193359375,5500.27197265625,4741.73193359375,5640.447265625,2054.01904296875,9433.4091796875,0.885932845194198,0.910649101123749,0.892181655412309,0.875,0.783333333333333,6.38866396761142,0.792189679218968,0.555555555555543,2.06557377049171,6.38866396761142,23.5648241206022
"SMW5",2,347,0.156784563794311,4425.61474609375,5435.47900390625,4425.61474609375,6087.27001953125,2571.77099609375,9461.130859375,0.917354671533401,0.910228184413722,0.908028132836744,0.833333333333333,0.666666666666667,-12.6315789473683,0.4860529986053,-0.777777777777715,-4.63934426229508,-12.6315789473683,-20.6502512562817
"SMW4",2,342,0.250370194511425,4551.59423828125,5292.2890625,4551.59423828125,7134.40087890625,3900.92163085938,9335.6171875,1.0563325432154,0.978169343349191,1.02106946627502,0.833333333333333,0.691666666666667,-8.23481781376466,0.54881450488145,-1.11111111111109,-4.42622950819685,-8.23481781376466,-10.4090452261308
"NDP2",2,497,0.177060852963596,3471.79638671875,6511.81982421875,3471.79638671875,5740.76025390625,2148.595703125,9488.6298828125,0.894011928806594,0.912179616312039,0.89710127647703,0.833333333333333,0.758333333333333,2.55870445344118,0.734309623430962,-0.222222222222172,0.262295081967238,2.55870445344118,4.06130653266297
"NDP1",2,501,0.292069593800694,3420.3984375,6714.423828125,3420.3984375,7453.6533203125,4363.21484375,9253.078125,1.07701594546886,1.00266727910343,1.04653517963809,0.833333333333333,0.766666666666667,4.93522267206458,0.783124128312413,-0.222222222222229,0.934426229508006,4.93522267206458,10.6331658291461
"NDP5",2,725,0.244580296984907,1701.44799804688,8160.3056640625,1701.44799804688,5422.8564453125,1888.31042480469,9323.6328125,0.867244257010763,0.943344335277997,0.901511374842338,0.833333333333333,0.758333333333333,33.1295546558699,0.914225941422594,1.00000000000011,8.73770491803282,33.1295546558699,93.6402010050259
"NDP6",2,717,0.206185447330866,1823.07275390625,8192.7861328125,1823.07275390625,7195.3193359375,3914.65234375,9500.330078125,1.06317934000565,1.01031754100505,1.04150788658209,0.833333333333333,0.716666666666667,3.58704453441317,0.869595536959554,-0.888888888888914,-1.98360655737747,3.58704453441317,37.1788944723619
"NDP7",2,699,0.262759091532356,1514.85070800781,8522.3291015625,1514.85070800781,6962.58203125,3669.51586914062,9424.7626953125,1.00950027947185,1.07437774695574,1.04968866727458,0.833333333333333,0.791666666666667,19.8663967611328,0.786610878661088,1.1111111111112,6.63934426229503,19.8663967611328,62.9045226130659
"NDP8",2,652,0.261458559021931,1823.19616699219,8428.0869140625,1823.19616699219,6989.333984375,3711.49096679688,9406.1552734375,1.01742365789729,0.922661044990761,0.970020093983917,0.833333333333333,0.75,4.2226720647775,0.620641562064156,1.13686837721616e-13,1.54098360655746,4.2226720647775,6.91356783919639
"NDP9",2,662,0.315187749320028,1684.98608398438,8688.974609375,1684.98608398438,5727.7841796875,2251.73583984375,9296.6103515625,0.859826155503096,0.795149952012945,0.817375265326831,0.791666666666667,0.708333333333333,-2.68421052631595,0.699442119944212,-0.333333333333258,-2.18032786885249,-2.68421052631595,15.0964824120611
"PSK1",2,583,0.100995040711031,2284.88354492188,8377.046875,2284.88354492188,6993.45849609375,3662.7890625,9534.6796875,1.04038626896744,1.03668775864116,1.04217388757844,0.833333333333333,0.866666666666667,11.6963562753045,0.819386331938633,0.555555555555657,4.72131147540961,11.6963562753045,27.8170854271347
"PSK2",2,554,0.145358134648453,2284.40087890625,8578.2705078125,2284.40087890625,6617.603515625,3165.748046875,9522.9228515625,0.985399747546761,0.936032270166702,0.95812040210616,0.791666666666667,0.683333333333333,-10.7732793522265,0.47489539748954,-0.222222222222172,-3.45901639344265,-10.7732793522265,-25.5195979899506
"PSK3",2,559,0.249318618741208,2442.56518554688,8561.4296875,2442.56518554688,5185.14111328125,1493.298828125,9260.853515625,0.845406186365787,0.90009352686646,0.866139957055087,0.833333333333333,0.75,-11.9716599190285,0.621338912133891,-1,-5.70491803278685,-11.9716599190285,-4.38693467336759
"SMD1",2,467,0.0994998101252527,2727.39575195312,7715.59765625,2727.39575195312,6205.1171875,2697.22973632812,9394.619140625,0.955306162053834,0.986524014408474,0.969363181088442,0.833333333333333,0.741666666666667,-8.67206477732879,0.518828451882845,-0.444444444444457,-2.1639344262295,-8.67206477732879,-24.1959798994985
"SMD2",2,457,0.0931335661122145,2837.83251953125,7413.712890625,2837.83251953125,6775.5859375,3418.88818359375,9337.1689453125,1.03008071359234,0.999979298511399,1.01632305502022,0.833333333333333,0.741666666666667,-7.56275303643758,0.444909344490934,0.111111111111086,-1.11475409836066,-7.56275303643758,-38.1286432160808
"TN2",1,568,0.862507781831036,2883.82934570312,17611.509765625,2883.82934570312,7012.21484375,5264.4052734375,7311.51220703125,0.922543139387003,0.65399373368582,0.793146461980762,0.875,0.758333333333333,-22.7368421052631,0.626917712691771,0.666666666666629,-3.37704918032819,-22.7368421052631,-59.4603015075372
"TN3",1,601,0.580638896916769,3643.7001953125,16970.4140625,3643.7001953125,7822.61181640625,5536.6884765625,8019.470703125,1.1015771102301,1.00114417851049,1.0676798528693,0.833333333333333,0.733333333333333,-20,0.569037656903766,-0.555555555555657,-4.62295081967216,-20,-80.8070351758805
"DP01",1,469,0.67498413766902,4229.8017578125,17041.169921875,4229.8017578125,7792.9990234375,5596.1064453125,7711.8330078125,1.09502293079931,1.00680509318741,1.07107942689206,0.791666666666667,0.716666666666667,-28.6153846153844,0.621338912133891,-2.11111111111109,-10.3278688524589,-28.6153846153844,-57.36783919598
"DP06",1,716,0.416545050366772,4410.1767578125,16795.33203125,4410.1767578125,5410.162109375,2058.84545898438,8821.9208984375,0.807821269882545,0.955528452129986,0.881223674408232,0.833333333333333,0.75,-15.3319838056683,0.607391910739191,-0.222222222222172,-1.86885245901613,-15.3319838056683,-24.4753768844226
"DP04",1,868,0.502229780987902,3996.7763671875,17031.8984375,3996.7763671875,7854.658203125,5113.2646484375,8826.6533203125,1.10091227959393,1.06786842915445,1.10135837074717,0.833333333333333,0.816666666666667,45.9757085020242,0.903068340306834,2.66666666666663,15.7704918032788,45.9757085020242,104.180904522613
"DP05",1,906,0.464386685028132,4200.23388671875,16743.8515625,4200.23388671875,6095.85791015625,2943.13647460938,8769.7763671875,0.849139324422202,0.710880423634028,0.769440938587567,0.875,0.833333333333333,75.6882591093121,0.961645746164575,4.1111111111112,30.9999999999999,75.6882591093121,154.513567839196
"DP03",1,701,0.119147682433854,4626.55859375,16591.755859375,4626.55859375,6913.77587890625,3366.11889648438,9431.212890625,1.04559598702849,1.04292432667731,1.04858061608372,0.833333333333333,0.725,-10.319838056681,0.609483960948396,1.00000000000011,-0.950819672131161,-10.319838056681,-14.2793969849254
